orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
3,40.7523612,-73.9703183,40.7472939,-73.9740482,gmvwFninbMzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@,87
3,40.7472939,-73.9740482,40.7457543,-73.9704202,qmuwFx`obMdAiDv@_CL_@j@qBBEBIBKFOHSl@mBPk@L_@N_@,87
3,40.7457543,-73.9704202,40.7451741,-73.9709285,}cuwFbjnbM\Z^\`@ZRN,87
3,40.7451741,-73.9709285,40.7449875,-73.9705013,i`uwFhmnbMb@uA,87
3,40.7449875,-73.9705013,40.7442174,-73.9712074,e_uwFrjnbMPLtAv@K`@\P^R,87
4,40.7504301,-73.9833536,40.7521773,-73.9875367,eavwF|zpbM}FbR_B`F,87
4,40.7521773,-73.9875367,40.7391558,-73.9897616,clvwFbuqbM|@LF@jAPp@DdBP`AJbBLf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@JKDCFAF?J?N@L@`@H~@RRFLDdATdANfARfARhCf@,87
4,40.7391558,-73.9897616,40.7359972,-73.9822652,wzswF~brbM`CqHb@wAHWdAaD~@yCz@iCfAmD|DcM,87
4,40.7359972,-73.9822652,40.730363,-73.9863812,_gswFdtpbMtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzA,87
4,40.730363,-73.9863812,40.7304987,-73.9867051,wcrwFzmqbM[`A,87
5,40.7504301,-73.9833536,40.754091,-73.992079,eavwF|zpbM}FbR_B`FmCrIoFvP,87
5,40.754091,-73.992079,40.7647976,-73.9842943,axvwFnqrbM{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA,87
5,40.7647976,-73.9842943,40.7640506,-73.9825156,_{xwFx`qbMtCaJ,87
5,40.7640506,-73.9825156,40.7634847,-73.9828203,ivxwFvupbMPF~Ar@,87
6,40.7504301,-73.9833536,40.7503537,-73.9831701,eavwF|zpbMNc@,87
6,40.7503537,-73.9831701,40.747766,-73.9850463,u`vwFxypbMzB|AzBtAfC|AbCdB,87
6,40.747766,-73.9850463,40.7476959,-73.9848803,qpuwFpeqbMLa@,87
7,40.7462049,-73.9885956,40.7452981,-73.9887679,wfuwFv{qbM\Bl@Hl@Hx@H,87
7,40.7452981,-73.9887679,40.7419528,-73.980861,cauwFx|qbMVy@bBiFfCaI`CyHHUbCwHhC_I,87
7,40.7419528,-73.980861,40.7545607,-73.9716661,eltwFjkpbM}ByA{B{A{ByAyByAyByAgC_BaCaB{ByA}B{A}AeAYS{ByA_CyAyB{AeC_BeC_B_C}A{ByA{B{A{ByA}ByA,87
7,40.7545607,-73.9716661,40.7546361,-73.9718545,_{vwF|qnbMOb@,87
8,40.7462049,-73.9885956,40.7452981,-73.9887679,wfuwFv{qbM\Bl@Hl@Hx@H,87
8,40.7452981,-73.9887679,40.7440045,-73.9857034,cauwFx|qbMVy@bBiFfCaI,87
8,40.7440045,-73.9857034,40.7496755,-73.981573,_ytwFriqbM{ByA{B{A{ByAyByA{BwAeCaBeCaB{ByA}@k@_Am@,87
8,40.7496755,-73.981573,40.7504301,-73.9833536,o|uwFxopbMeC~HOb@,87
9,40.7462049,-73.9885956,40.7460459,-73.9886244,wfuwFv{qbM\B,87
9,40.7460459,-73.9886244,40.7502703,-73.9986404,yeuwFz{qbMwB`HoFvPoFvPsF`Q,87
9,40.7502703,-73.9986404,40.7455403,-74.0020732,e`vwFnzsbMbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@|@j@,87
10,40.7330993,-73.9757706,40.7329583,-73.9754359,{trwFpkobMZaA,87
10,40.7329583,-73.9754359,40.7324347,-73.9768682,_trwFniobMRJLHNLJPJNHRDRDTFn@DX?f@Cf@,87
10,40.7324347,-73.9768682,40.7320679,-73.9773339,uprwFlrobMfAzA,87
10,40.7320679,-73.9773339,40.7319858,-73.9787049,mnrwFhuobMINGREZCl@Gd@?t@Ff@NRJDND,87
10,40.7319858,-73.9787049,40.7322888,-73.9800435,}mrwFz}obM{@jG,87
10,40.7322888,-73.9800435,40.7326491,-73.9816158,yorwFffpbMHPFJBL@H@D?H?L?JCJ_ArCKVQb@,87
10,40.7326491,-73.9816158,40.7333229,-73.9831822,arrwFbppbMM\wBxG,87
10,40.7333229,-73.9831822,40.7326895,-73.9836429,gvrwFzypbM|BzA,87
10,40.7326895,-73.9836429,40.7339733,-73.9866954,irrwFv|pbMaA|CaA|C{BfH,87
10,40.7339733,-73.9866954,40.7325835,-73.9876887,izrwFzoqbMhCbBjC`B,87
10,40.7325835,-73.9876887,40.7345258,-73.9922895,sqrwF`vqbMwDnL}A|EoBhG,87
10,40.7345258,-73.9922895,40.7349115,-73.9919724,y}rwFxrrbMkA_A,87
11,40.7507544,-74.001701,40.7508349,-74.0018906,ecvwFrmtbMOd@,87
11,40.7508349,-74.0018906,40.7704095,-73.9876293,ucvwFxntbMyByA_C{A_@YwA}@{ByAUMCC]UcAs@eC_BcCaB{ByA{B{A{BuAKGAAq@c@k@_@QMQKCAAAAAGEMICA?AA?cAo@yB}AgC_BeC_B{B_B}B{A}ByA{B}A{BwA}B{A}ByA{BwA_CyAyB_B_CyAyB}A_C{AeC_BeCcB{BuA,87
11,40.7704095,-73.9876293,40.7705675,-73.9879972,a~ywFtuqbM_@hA,87
12,40.7515477,-73.9939259,40.75219,-73.993464,ehvwF`}rbMkAw@s@e@,87
12,40.75219,-73.993464,40.7509948,-73.9906333,elvwFbzrbMnFuP,87
12,40.7509948,-73.9906333,40.7503293,-73.9911014,udvwFlhrbMbC|A,87
12,40.7503293,-73.9911014,40.7502421,-73.9908992,q`vwFjkrbMPg@,87
13,40.7502421,-73.9908992,40.7503293,-73.9911014,_`vwFbjrbMQf@,87
13,40.7503293,-73.9911014,40.73658,-74.0011456,q`vwFjkrbMt@f@\Tf@\b@X\Tv@h@|BxAzBxAzBxAxB~A|BtAvBzA|BvAbCbBh@\zA`AzBtArBrAtBtArBtAtBtAtBrA~B|AjCdBdCdB`C~A\T`BfA,87
13,40.73658,-74.0011456,40.7352184,-74.0003279,sjswFdjtbMLGpAq@b@WxBgAPI,87
14,40.7472825,-73.9972837,40.7437953,-73.9890388,omuwF~qsbMNc@pFuPlFyPfE{M,87
14,40.7437953,-73.9890388,40.7423132,-73.9890177,wwtwFn~qbMV@|@Jh@FXBPB`AHF?F?@ABAd@g@,87
14,40.7423132,-73.9890177,40.7346736,-73.9945869,mntwFj~qbMJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA,87
14,40.7346736,-73.9945869,40.7339085,-73.9928027,u~rwFdasbMvCeJ,87
14,40.7339085,-73.9928027,40.7349115,-73.9919724,}yrwF~urbMiA}@q@g@kA_A,87
15,40.7627446,-73.9929784,40.7640121,-73.9960221,cnxwFbwrbMM^w@fCwDvL,87
15,40.7640121,-73.9960221,40.7671295,-73.993723,avxwFbjsbM{ByAcAq@y@i@}ByA_@Y_@U}@m@yB}A,87
15,40.7671295,-73.993723,40.7672333,-73.9939587,qiywFv{rbMSn@,87
16,40.7372141,-73.9924248,40.7365263,-73.9907908,qnswFrsrbMfCeI,87
16,40.7365263,-73.9907908,40.7358984,-73.9912281,ijswFlirbM|BvA,87
16,40.7358984,-73.9912281,40.7416239,-74.0048678,kfswFdlrbM}C~JkG|RqFvPoFvPw@bCsDtL,87
16,40.7416239,-74.0048678,40.74085,-74.0051793,cjtwFlaubM`@V\NHBn@F^H,87
16,40.74085,-74.0051793,40.7372406,-74.0057643,ietwFjcubMbDXzBVbCTxBRdBNN@|@D,87
16,40.7372406,-74.0057643,40.7369538,-74.0083078,wnswF~fubMBDBBH@^FB?BB@@@@?B@BE|A?V?V?jI,87
16,40.7369538,-74.0083078,40.7361858,-74.008362,}lswF|vubMfCJD?HA,87
16,40.7361858,-74.008362,40.7361564,-74.0085828,ehswFfwubMDj@,87
17,40.7372141,-73.9924248,40.7373163,-73.9926676,qnswFrsrbMUp@,87
17,40.7373163,-73.9926676,40.733438,-73.9955166,goswFdurbM|B~AxA~@LH`@VjCfB|BtA~B~AtBxA,87
17,40.733438,-73.9955166,40.7287487,-73.9844522,_wrwF~fsbMnCqIfEwM|AwEp@wBz@oC`CoHz@qCfEyM,87
17,40.7287487,-73.9844522,40.7293534,-73.9840123,uyqwFxaqbM_Am@w@i@,87
17,40.7293534,-73.9840123,40.7294804,-73.9843103,m}qwF`_qbMYz@,87
18,40.7372141,-73.9924248,40.7365263,-73.9907908,qnswFrsrbMfCeI,87
18,40.7365263,-73.9907908,40.7358984,-73.9912281,ijswFlirbM|BvA,87
18,40.7358984,-73.9912281,40.740444,-74.002019,kfswFdlrbM}C~JkG|RqFvPoFvP,87
18,40.740444,-74.002019,40.7434215,-73.9998422,wbtwFrotbM}B{A_Am@u@g@uBuAy@i@{@i@sBwA,87
18,40.7434215,-73.9998422,40.7434928,-74.0000114,kutwF~atbMM`@,87
19,40.7370019,-73.9901289,40.7379049,-73.9922319,gmswFherbMSj@wAlE_@hAg@~A,87
19,40.7379049,-73.9922319,40.7328437,-73.9959437,{rswFlrrbMrBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrA,87
19,40.7328437,-73.9959437,40.7341486,-73.9991785,gsrwFrisbM}BhH_CnHCHAFAJ?N,87
19,40.7341486,-73.9991785,40.732643,-74.0086766,m{rwFz}sbMP`BTnCVfDB`@HhAVdD@PBXj@bHp@~HNjB\|DF`@J^ZdDD\,87
19,40.732643,-74.0086766,40.7241879,-74.0102306,_rrwFfyubMZB|BX|BVRDPB|BVpCZnC\fCVnC\dAHzBThAN`@F`AJ~ANb@AnDZ,87
19,40.7241879,-74.0102306,40.7241176,-74.0096466,e}pwF|bvbMLsB,87
20,40.7442174,-73.9712074,40.7438436,-73.9714188,kztwF`onbMHD`Ab@,87
20,40.7438436,-73.9714188,40.7454342,-73.9753917,_xtwFjpnbMCP?B@LADCFOb@Wv@gApDoCxIu@~B,87
20,40.7454342,-73.9753917,40.7365839,-73.9818317,}auwFdiobMfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxA,87
20,40.7365839,-73.9818317,40.7452271,-74.0023036,sjswFlqpbM_EbMiAnD{@jC_ArCe@|A]jAITyDtLKXcAfDoG`SwC`JwAtEoFvPsF~P,87
20,40.7452271,-74.0023036,40.7440493,-74.003174,u`uwFjqtbMp@b@bAp@tBvA,87
20,40.7440493,-74.003174,40.7452343,-74.0059515,iytwFxvtbMkFjP,87
20,40.7452343,-74.0059515,40.7458183,-74.0055308,u`uwFdhubMgBiAMI,87
20,40.7458183,-74.0055308,40.7467433,-74.0077573,kduwFpeubMY~@KZCHENgCfI,87
21,40.7142122,-73.9814478,40.7141531,-73.9814449,y~nwF`opbMJA,87
21,40.7141531,-73.9814449,40.7137542,-73.9851427,m~nwF~npbM@^HzALtBLnBDr@JfBRlE@V,87
21,40.7137542,-73.9851427,40.7106687,-73.984795,}{nwFbfqbMn@DJ?NA`AEhCQfCU`BMdBM,87
21,40.7106687,-73.984795,40.7100664,-73.9898105,uhnwF|cqbMBh@XlDNrC~@pPHlA,87
21,40.7100664,-73.9898105,40.7098487,-73.9897872,}dnwFhcrbMj@C,87
21,40.7098487,-73.9897872,40.7065395,-74.0019968,qcnwFdcrbMNlBj@|FBX?@@H?B@B@L?@?@?B@F@H?@?@?@@J?@?@HfAVtCJpABT@P@f@Dt@HdAFn@TtCLzADd@PbC`@tCHf@J^Rr@JZL\n@dB@@@B@D@@?B@?DJ?@@@h@rAPZR`@r@pAdCrGL\,87
21,40.7065395,-74.0019968,40.7062369,-74.0031143,{nmwFnotbMCBCDEBABA?EDdBlD?@CFA?KL,87
21,40.7062369,-74.0031143,40.7083979,-74.0047919,_mmwFlvtbMgBdB]^w@h@m@ToAj@sB|A,87
21,40.7083979,-74.0047919,40.7082014,-74.0052769,ozmwF|`ubMf@`B,87
22,40.7322257,-73.9816725,40.7325587,-73.9814387,morwFlppbMSOm@],87
22,40.7325587,-73.9814387,40.7333229,-73.9831822,oqrwF~npbMQb@M\wBxG,87
22,40.7333229,-73.9831822,40.7326895,-73.9836429,gvrwFzypbM|BzA,87
22,40.7326895,-73.9836429,40.7330208,-73.9844268,irrwFv|pbMaA|C,87
22,40.7330208,-73.9844268,40.7285778,-73.9876805,ktrwFtaqbMnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@,87
22,40.7285778,-73.9876805,40.7277367,-73.9856896,sxqwF~uqbMfDmK,87
23,40.7489602,-73.9883651,40.7491024,-73.9882558,_xuwFhzqbM[U,87
23,40.7491024,-73.9882558,40.7527253,-73.9967889,{xuwFryqbMuFvPgArDIVmBfGWt@Sn@]hAUr@iBvFiApDKN,87
23,40.7527253,-73.9967889,40.7458471,-74.0018474,qovwF|nsbMjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@,87
23,40.7458471,-74.0018474,40.744717,-73.9991791,qduwFpntbM`FuO,87
24,40.7455403,-74.0020732,40.7446392,-74.0027306,sbuwF|otbM|@l@p@b@bAp@,87
24,40.7446392,-74.0027306,40.7359972,-73.9822652,_}twF`ttbMrFaQlFwPpFuPlGaSL[vAsE`CqHb@wAHWdAaD~@yCz@iCfAmD|DcM,87
24,40.7359972,-73.9822652,40.7279634,-73.9881305,_gswFdtpbMtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxA,87
24,40.7279634,-73.9881305,40.7286707,-73.9898146,wtqwFxxqbMmCnI,87
24,40.7286707,-73.9898146,40.7281438,-73.9902113,eyqwFhcrbMhBnA,87
25,40.7455403,-74.0020732,40.7446392,-74.0027306,sbuwF|otbM|@l@p@b@bAp@,87
25,40.7446392,-74.0027306,40.7434215,-73.9998422,_}twF`ttbMrFaQ,87
25,40.7434215,-73.9998422,40.75219,-73.993464,kutwF~atbM}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@,87
25,40.75219,-73.993464,40.7498589,-73.9879605,elvwFbzrbMnFuPjA}DRo@L_@hAmDh@yA,87
25,40.7498589,-73.9879605,40.7485815,-73.9881397,s}uwFvwqbMf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@,87
26,40.7607081,-73.9803858,40.7620705,-73.9836763,maxwFlhpbM_BhFELeBlFcAjD,87
26,40.7620705,-73.9836763,40.7601347,-73.9848652,}ixwF~|pbMx@d@`An@`CpANFf@PlAj@,87
26,40.7601347,-73.9848652,40.7536329,-73.9694279,y}wwFldqbMZcAZaAlD}KZ_Ad@yAfDoKhAmD\iAfBwF^kA|BoHL_@bCsHjByF\gAxD_M,87
26,40.7536329,-73.9694279,40.7517354,-73.9707702,euvwF|cnbM~BxA|BvAzBxA,87
26,40.7517354,-73.9707702,40.7525902,-73.9727997,kivwFhlnbM_D|JIV,87
27,40.7294298,-73.9776928,40.7313768,-73.9822648,}}qwFpwobMSn@s@xBaBhFo@nBm@pBWt@a@nAy@jCCDABC?,87
27,40.7313768,-73.9822648,40.7333147,-73.9808889,cjrwFbtpbMA@C?CAeBkAmAy@m@]c@Ym@a@g@[[U,87
27,40.7333147,-73.9808889,40.7514865,-73.967891,evrwFpkpbM_A?MGWQ]UWO_Ao@{AcAYSs@e@aAm@{ByASMoBqAaAm@cAs@{@k@_Am@u@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcAe@YcBgAwA_A[UOMMIiBqAUQc@WaAm@q@c@A?A?GEAAKGu@a@oA{@i@]yB{A_@Us@[WGSGSEOIiAs@IIKMKM_@a@?AIGCEKKOKo@c@QSgBkA}AcAa@YyBwAYQ,87
27,40.7514865,-73.967891,40.7557545,-73.9647894,ygvwFhzmbMQGKIICMEe@MCAG?GCCACAOIwA_AMMIICCAECCCEACECu@e@KMSMQOCScBcA{B{A}ByAu@e@eAs@,87
27,40.7557545,-73.9647894,40.7582532,-73.9707146,mbwwF|fmbMiEvMwChJc@rA{@nCk@jBEL,87
28,40.7294298,-73.9776928,40.7313768,-73.9822648,}}qwFpwobMSn@s@xBaBhFo@nBm@pBWt@a@nAy@jCCDABC?,87
28,40.7313768,-73.9822648,40.7333147,-73.9808889,cjrwFbtpbMA@C?CAeBkAmAy@m@]c@Ym@a@g@[[U,87
28,40.7333147,-73.9808889,40.7469242,-73.9712362,evrwFpkpbM_A?MGWQ]UWO_Ao@{AcAYSs@e@aAm@{ByASMoBqAaAm@cAs@{@k@_Am@u@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcAe@YcBgAwA_A[UOMMIiBqAUQc@WaAm@q@c@A?A?GEAAKGu@a@oA{@i@],87
28,40.7469242,-73.9712362,40.7478391,-73.9734149,gkuwFfonbMCFCLA?AFqBnGy@bC,87
29,40.7501439,-73.9983405,40.7539022,-74.0074066,k_vwFrxsbMYz@s@|B{CrJY|@o@rBCD?@iBxFsAfEyDrLm@nBMl@CR?D,87
29,40.7539022,-74.0074066,40.7681592,-73.9961094,{vvwFhqubM_@Kk@Yg@[YQAAuA_Ac@Uu@g@UOc@Wg@]e@[m@_@OKi@_@_@WYQ[SSMa@Yc@Wi@_@w@i@q@g@MGGCyCsBIESEm@e@e@[q@c@UQWO_@Wa@WECGEGCSGCA_Am@}@m@AAACAACAACACAAACCAAAECq@e@e@_@GIIIY]AAu@eAe@u@SWMSOY[i@KMSa@EIQYQQCCGGCEQMMI{AgACASOUOe@_@u@e@cAq@cAu@SOyFsDeBkAuCkB,87
29,40.7681592,-73.9961094,40.7672333,-73.9939587,_pywFtjsbMJYLi@fBkFv@}B,87
30,40.7682692,-73.9886277,40.7672398,-73.9862103,upywF|{qbMlEcN,87
30,40.7672398,-73.9862103,40.7659819,-73.987111,gjywFxlqbM|BxA|BxA,87
30,40.7659819,-73.987111,40.7658845,-73.9868794,kbywFlrqbMRm@,87
31,40.7608505,-74.0027735,40.7608117,-74.0025441,ibxwFhttbM?C?E@G@GBS,87
31,40.7608117,-74.0025441,40.7606893,-74.0025892,abxwFzrtbMB@RF,87
31,40.7606893,-74.0025892,40.748472,-74.0080439,iaxwFdstbMFBFDDB`@V^VVNTPp@b@d@Zl@d@RDHDxCrBFBLFp@f@v@h@h@^b@V`@XRLZRXP^Vh@^NJl@^d@Zf@\b@VTNt@f@b@TtA~@@@XPf@Zj@X^JRDDBbAVbEjA~Bl@ZHbD|@`@Hp@F^@p@AZATEVGPEP?RBJDLFF@D@J?LEBALQHEPKTIFCDCFCJMFO@M?C@E,87
31,40.748472,-74.0080439,40.7385065,-74.0102845,}tuwFfuubMDGDEDALAvGn@dIv@~APVHVDF@vBTJ@B@D@B@BBB@B?j@HTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NC,87
31,40.7385065,-74.0102845,40.7387544,-74.0081468,uvswFfcvbM?YAg@?SAAACCAE?EACCCAACAACQE?CA?CACACB}G,87
31,40.7387544,-74.0081468,40.7333706,-74.0086122,exswF|uubMvBHvBHvBJfCJD?HAF?F?xBJnCJz@BlAFtBHXB,87
31,40.7333706,-74.0086122,40.7342446,-74.0029916,qvrwFxxubMe@wF_@qEw@wIo@aI,87
31,40.7342446,-74.0029916,40.7340127,-74.0029301,_|rwFtutbMl@K,87
32,40.7608505,-74.0027735,40.7608117,-74.0025441,ibxwFhttbM?C?E@G@GBS,87
32,40.7608117,-74.0025441,40.7632669,-73.9998879,abxwFzrtbM_Am@}@m@AAACAACAACACAAACCAAAECq@e@e@_@GIIIY]AAu@eAe@u@SWMSOY[i@KMSa@,87
32,40.7632669,-73.9998879,40.7585393,-73.988826,mqxwFhbtbMNUV]zD_MbDcKPk@Pk@@C@Cb@yAlFuPnF{P,87
32,40.7585393,-73.988826,40.7647976,-73.9842943,{swwFd}qbM{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA,87
32,40.7647976,-73.9842943,40.7640506,-73.9825156,_{xwFx`qbMtCaJ,87
32,40.7640506,-73.9825156,40.7634847,-73.9828203,ivxwFvupbMPF~Ar@,87
33,40.7601364,-73.9945873,40.7625624,-74.0002971,{}wwFdasbMa@pA{@lCwApE}AxEoEfN?@,87
33,40.7625624,-74.0002971,40.7680316,-73.9957711,_mxwFzdtbMe@s@[c@c@m@U_@OQOQSUKKKKKIWUg@]UOUQQM{ByA_BcAMIQKWQOKc@[o@c@{ByA}B{AaC{A,87
33,40.7680316,-73.9957711,40.7672333,-73.9939587,eoywFphsbMfBkFv@}B,87
34,40.7601364,-73.9945873,40.7627197,-74.0006863,{}wwFdasbMa@pA{@lCwApE}AxEoEfN?@[b@Ch@,87
34,40.7627197,-74.0006863,40.7606893,-74.0025892,_nxwFhgtbMd@t@t@dA@@X\HHFHd@^p@d@DB@@B@@B@@@B@BB@@@@B@@|@l@~@l@B@RF,87
34,40.7606893,-74.0025892,40.748472,-74.0080439,iaxwFdstbMFBFDDB`@V^VVNTPp@b@d@Zl@d@RDHDxCrBFBLFp@f@v@h@h@^b@V`@XRLZRXP^Vh@^NJl@^d@Zf@\b@VTNt@f@b@TtA~@@@XPf@Zj@X^JRDDBbAVbEjA~Bl@ZHbD|@`@Hp@F^@p@AZATEVGPEP?RBJDLFF@D@J?LEBALQHEPKTIFCDCFCJMFO@M?C@E,87
34,40.748472,-74.0080439,40.7152854,-74.0137325,}tuwFfuubMDGDEDALAvGn@dIv@~APVHVDF@vBTJ@B@D@B@BBB@B?j@HTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NCf@AtAIp@CLAN@^?nGTv@Fr@Hb@BZ@v@DTA^AZ@f@@n@DZ?B?ZBh@Dn@@b@BZB\D`@Fv@B~@DtB@f@BbBHN@dDNJ@L@H?JBJBLB`@BR@j@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVDl@HNDPH`ANnCb@H@VFrCf@^ChEp@XP,87
34,40.7152854,-74.0137325,40.7162669,-74.0164404,qeowFxxvbMYlD_A~BITGLMTaAlCERAR,87
34,40.7162669,-74.0164404,40.7153837,-74.0165476,ukowFviwbMN?N?P@VDXFPHRHRJBABABGFM,87
35,40.7601364,-73.9945873,40.7603128,-73.995003,{}wwFdasbMa@pA,87
35,40.7603128,-73.995003,40.760927,-73.9945205,}~wwFvcsbM{B_B,87
35,40.760927,-73.9945205,40.7597377,-73.9916936,ybxwFv`sbMlFuP,87
35,40.7597377,-73.9916936,40.7422112,-74.0045232,k{wwF`orbM~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAl@NL,87
35,40.7422112,-74.0045232,40.74085,-74.0051793,ymtwFf_ubM^NtAt@`@V\NHBn@F^H,87
35,40.74085,-74.0051793,40.7372406,-74.0057643,ietwFjcubMbDXzBVbCTxBRdBNN@|@D,87
35,40.7372406,-74.0057643,40.7369538,-74.0083078,wnswF~fubMBDBBH@^FB?BB@@@@?B@BE|A?V?V?jI,87
35,40.7369538,-74.0083078,40.7289723,-74.0094061,}lswF|vubMfCJD?HAF?F?xBJnCJz@BlAFtBHXBJ@jBFXBZB|BX|BVRDPB|BVpCZnC\,87
35,40.7289723,-74.0094061,40.7287806,-74.0074811,a{qwFx}ubML{CVeF,87
36,40.7521137,-73.9678104,40.759211,-73.984638,ukvwFxymbMoD|K{D~LgBrFc@rA{ArEc@vAO^]jASr@q@pBY`AgBrF_@jAqGhSaF|OIV,87
36,40.759211,-73.984638,40.756034,-73.9869451,axwwF~bqbMzBvAr@b@jAr@^^xA~@~B~AdC|A,87
36,40.756034,-73.9869451,40.7576927,-73.9908947,edwwFlqqbMEHiFlP{AzE,87
37,40.751487,-73.9779752,40.751412,-73.9780301,ygvwFjyobMNH,87
