orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
5,40.746906,-74.0081888,40.7385065,-74.0102845,ekuwFdvubMdIv@~APVHVDF@vBTJ@B@D@B@BBB@B?j@HTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NC,234
5,40.7385065,-74.0102845,40.7387544,-74.0081468,uvswFfcvbM?YAg@?SAAACCAE?EACCCAACAACQE?CA?CACACB}G,234
5,40.7387544,-74.0081468,40.7361858,-74.008362,exswF|uubMvBHvBHvBJfCJD?HA,234
5,40.7361858,-74.008362,40.7364869,-74.006171,ehswFfwubMo@wIK}A,234
6,40.7467433,-74.0077573,40.7467972,-74.0078871,cjuwFnsubMKX,234
6,40.7467972,-74.0078871,40.7468785,-74.0078775,ojuwFhtubMOA,234
6,40.7468785,-74.0078775,40.746906,-74.0081888,_kuwFftubMA`@CZ,234
6,40.746906,-74.0081888,40.7621162,-74.0014724,ekuwFdvubMwGo@M@E@EDEFAD?BALGNKLGBEBGBUHQJIDMPC@MDK?EAGAMGKESCQ?QDWFUD[@q@@_@Aq@Ga@IcD}@[I_Cm@cEkAcAWECSE_@Kk@Yg@[YQAAuA_Ac@Uu@g@UOc@Wg@]e@[m@_@OKi@_@_@WYQ[SSMa@Yc@Wi@_@w@i@q@g@MGGCyCsBIESEm@e@e@[q@c@UQWO_@Wa@WECGEGCSGCA_Am@}@m@AAACAACAACACAAACCAAAECq@e@e@_@GIII,234
6,40.7621162,-74.0014724,40.7608547,-73.9983163,gjxwFdltbMF[Rq@J]h@eBZcA\mAX{@f@}An@wB,234
6,40.7608547,-73.9983163,40.7602612,-73.9987465,ibxwFnxsbMtBtA,234
7,40.7469489,-74.0044977,40.7446311,-73.9989763,mkuwFb_ubMzEqOrF}P,234
7,40.7446311,-73.9989763,40.749052,-73.995749,}|twFr|sbMcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA,234
7,40.749052,-73.995749,40.7501439,-73.9983405,qxuwFlhsbMyEdO,234
8,40.7421024,-74.0045729,40.7422897,-74.0044498,cmtwFp_ubMUIOM,234
8,40.7422897,-74.0044498,40.7373163,-73.9926676,intwFx~tbMz@kCLc@hDqKlFyPlFwPpG_S,234
8,40.7373163,-73.9926676,40.7353038,-73.9941567,goswFdurbM|B~AxA~@LH`@VjCfB,234
8,40.7353038,-73.9941567,40.7365173,-73.9970265,sbswFn~rbMsF|P,234
9,40.6831654,-73.9790555,40.6837225,-73.978681,y|hwFb`pbMu@e@w@e@,234
9,40.6837225,-73.978681,40.6846912,-73.9811278,g`iwFv}obMKZuDlM,234
9,40.6846912,-73.9811278,40.6866667,-73.9797918,ifiwF`mpbM}BuA_CyAiBeAQIQK,234
9,40.6866667,-73.9797918,40.6881789,-73.9839815,uriwFtdpbMAJCJOr@s@jDAFAF_@rAWv@i@lBqArEk@nB,234
9,40.6881789,-73.9839815,40.6880543,-73.9840663,c|iwFz~pbMXP,234
10,40.7652938,-73.9820774,40.7601347,-73.9848652,a~xwF~rpbMhB`@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@`CpANFf@PlAj@,234
10,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,234
10,40.7598462,-73.984197,40.7573414,-73.9860032,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@,234
10,40.7573414,-73.9860032,40.7561475,-73.983163,klwwFnkqbMNe@~DeM\kA,234
10,40.7561475,-73.983163,40.7567653,-73.9827023,}dwwFvypbM{B{A,234
10,40.7567653,-73.9827023,40.7568409,-73.9828815,yhwwFzvpbMMb@,234
11,40.735198,-73.9876185,40.7346104,-73.9862263,_bswFruqbMtBuG,234
11,40.7346104,-73.9862263,40.7369465,-73.9845345,i~rwF|lqbMuBsAqBwAuBsAuBsA,234
11,40.7369465,-73.9845345,40.7358994,-73.9820337,}lswFhbqbM|DcMRo@,234
12,40.7462049,-73.9885956,40.7423132,-73.9890177,wfuwFv{qbM\Bl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@,234
12,40.7423132,-73.9890177,40.7346736,-73.9945869,mntwFj~qbMJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA,234
12,40.7346736,-73.9945869,40.7339085,-73.9928027,u~rwFdasbMvCeJ,234
12,40.7339085,-73.9928027,40.7349115,-73.9919724,}yrwF~urbMiA}@q@g@kA_A,234
13,40.7568409,-73.9828815,40.7579537,-73.985521,giwwF~wpbM}EnO,234
13,40.7579537,-73.985521,40.75413,-73.988335,epwwFnhqbM^^xA~@~B~AdC|AbCbBj@\nAx@zBvA,234
13,40.75413,-73.988335,40.7564116,-73.9937368,ixvwF`zqbMoFxPcDfKs@vB,234
14,40.7627446,-73.9929784,40.7628133,-73.9931408,cnxwFbwrbMM^,234
14,40.7628133,-73.9931408,40.7659456,-73.9908983,qnxwFbxrbM{BwA}B{A}ByA{BwA_CyA,234
14,40.7659456,-73.9908983,40.7646611,-73.9878636,ebywFbjrbMpF{PNc@,234
15,40.7623403,-73.9835037,40.7601347,-73.9848652,skxwFz{pbM\RVNx@d@`An@`CpANFf@PlAj@,234
15,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,234
15,40.7598462,-73.984197,40.7503293,-73.9911014,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|AbCbBj@\nAx@zBvAxBxA|BzAvB|AxB~Ax@d@n@\^RbC|A,234
15,40.7503293,-73.9911014,40.7502421,-73.9908992,q`vwFjkrbMPg@,234
16,40.7601364,-73.9945873,40.7603128,-73.995003,{}wwFdasbMa@pA,234
16,40.7603128,-73.995003,40.760927,-73.9945205,}~wwFvcsbM{B_B,234
16,40.760927,-73.9945205,40.7597377,-73.9916936,ybxwFv`sbMlFuP,234
16,40.7597377,-73.9916936,40.7553062,-73.9949049,k{wwF`orbM~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrA,234
16,40.7553062,-73.9949049,40.7565623,-73.9979308,u_wwFbcsbM_@pAMd@CFGRADCHCF?@ELCF?@GTKZAB?@A??BGRKZqBfGMb@,234
17,40.7598837,-73.9765124,40.7577569,-73.9714806,g|wwFdpobMNi@fCcI`CsHNe@|BeH,234
17,40.7577569,-73.9714806,40.7571306,-73.9719638,_owwFvpnbM`@XzAdA,234
17,40.7571306,-73.9719638,40.7571721,-73.97206,akwwFvsnbMGR,234
18,40.7504221,-73.9947454,40.7647976,-73.9842943,cavwFdbsbMgBmAs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA,234
18,40.7647976,-73.9842943,40.7597239,-73.9722467,_{xwFx`qbMtCaJFUBEDMV{@n@sB|AaFhBuFf@}AlG_ShCeIxAwEd@wA,234
18,40.7597239,-73.9722467,40.759087,-73.9726994,g{wwFpunbM|BxA,234
18,40.759087,-73.9726994,40.7596702,-73.9740536,iwwwFjxnbMsBlG,234
19,40.7504221,-73.9947454,40.75219,-73.993464,cavwFdbsbMgBmAs@c@}@m@sA{@s@e@,234
19,40.75219,-73.993464,40.7498589,-73.9879605,elvwFbzrbMnFuPjA}DRo@L_@hAmDh@yA,234
19,40.7498589,-73.9879605,40.7430282,-73.9891702,s}uwFvwqbMf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXB,234
19,40.7430282,-73.9891702,40.7439849,-73.9914259,}rtwFh_rbM}DbM,234
20,40.7579964,-73.9778447,40.75927,-73.980886,opwwFnxobMwAtEeDjK,234
20,40.75927,-73.980886,40.7636463,-73.9776972,mxwwFpkpbM{ByAaC{AyByA_CyAyB_B}B{A{BwA,234
20,40.7636463,-73.9776972,40.7634391,-73.9772008,ysxwFrwobMh@cB,234
21,40.7365089,-73.9780609,40.7366403,-73.977993,ejswFzyobMYM,234
21,40.7366403,-73.977993,40.7368694,-73.9785366,_kswFlyobMm@lB,234
21,40.7368694,-73.9785366,40.743095,-73.974015,mlswFz|obMaAm@cAs@{@k@_Am@u@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcA,234
21,40.743095,-73.974015,40.7489862,-73.9880222,istwFp`obMyDpLQd@yD|LiC~HeC|HIV_CrHgC~HoF|PAFAD?D,234
21,40.7489862,-73.9880222,40.7502421,-73.9908992,exuwFbxqbMUn@cFnO,234
22,40.7316721,-74.0067531,40.7318656,-74.0088268,}krwFdmubMUxEQdE,233
22,40.7318656,-74.0088268,40.7289723,-74.0094061,emrwFdzubM|BVRDPB|BVpCZnC\,233
22,40.7289723,-74.0094061,40.7291383,-74.0109864,a{qwFx}ubMYnEAZCj@Ab@,233
22,40.7291383,-74.0109864,40.7608117,-74.0025441,c|qwFtgvbMSAa@CMCKCKCI?MAKAeDOOAcBIg@CuBA_AEw@Ca@G]E[Cc@Co@Ai@E[CC?[?o@Eg@A[A_@@U@w@E[Ac@Cs@Iw@GoGU_@?OAM@q@BuAHg@@OBQ?S?Q?QAQAOCQCMCIAKCOGQGQGMGIEECE?EAE?C?E?CAECGCKGIGIGKIKKKKKIIGKEIEICICMCMAQEMCSEcFo@}AQKAI?GAE@EAE?YE_AIUCk@IC?CACCCAEACAKAwBUGAWEWI_BQeIw@wGo@M@E@EDEFAD?BALGNKLGBEBGBUHQJIDMPC@MDK?EAGAMGKESCQ?QDWFUD[@q@@_@Aq@Ga@IcD}@[I_Cm@cEkAcAWECSE_@Kk@Yg@[YQAAuA_Ac@Uu@g@UOc@Wg@]e@[m@_@OKi@_@_@WYQ[SSMa@Yc@Wi@_@w@i@q@g@MGGCyCsBIESEm@e@e@[q@c@UQWO_@Wa@WECGEGCSGCA,233
22,40.7608117,-74.0025441,40.7608505,-74.0027735,abxwFzrtbMCRAFAF?D?B,233
23,40.760734,-73.9843615,40.7608021,-73.9845206,qaxwFfaqbMM^,233
23,40.7608021,-73.9845206,40.7601347,-73.9848652,_bxwFfbqbMNFf@PlAj@,233
23,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,233
23,40.7598462,-73.984197,40.756034,-73.9869451,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|A,233
23,40.756034,-73.9869451,40.7558224,-73.9864397,edwwFlqqbMh@eB,233
23,40.7558224,-73.9864397,40.7423873,-73.9890976,{bwwFfnqbMxCn@lCl@nCj@z@Rx@PVDf@HhBZ|@LF@jAPp@DdBP`AJbBLf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABATW,233
24,40.7380933,-73.9774483,40.7381569,-73.9775978,atswF`vobMM\,233
24,40.7381569,-73.9775978,40.7406271,-73.9757994,otswF~vobMu@e@eAq@{B{A_Ao@{@i@YUYQeAq@,233
24,40.7406271,-73.9757994,40.743906,-73.9835661,}ctwFvkobMgExM}D~LeC~H}A~Ee@vA,233
24,40.743906,-73.9835661,40.7457672,-73.9822189,mxtwFh|pbMyByA{ByA}ByA,233
24,40.7457672,-73.9822189,40.7456657,-73.9819831,aduwFzspbMRo@,233
25,40.7377615,-73.9999858,40.7387685,-74.0024425,_rswF|btbMGNMXgDhKKt@,233
25,40.7387685,-74.0024425,40.738756,-74.003446,ixswFfrtbM@hE,233
25,40.738756,-74.003446,40.7390617,-74.0030973,gxswFpxtbM{@eA,233
25,40.7390617,-74.0030973,40.7394668,-74.004041,czswFjvtbMIPUn@c@xAM^,233
25,40.7394668,-74.004041,40.7393793,-74.0080892,u|swFf|tbMFN@L@vF@~A@nB@bI,233
25,40.7393793,-74.0080892,40.7361858,-74.008362,c|swFpuubMP@jBHvBHvBHvBJfCJD?HA,233
25,40.7361858,-74.008362,40.7361564,-74.0085828,ehswFfwubMDj@,233
26,40.7546361,-73.9718545,40.7545607,-73.9716661,o{vwF`snbMNc@,233
26,40.7545607,-73.9716661,40.7576956,-73.9693831,_{vwF|qnbM}B{A{B{A}B{A}ByA}B{A,233
26,40.7576956,-73.9693831,40.7582532,-73.9707146,snwwFrcnbM{@nCk@jBEL,233
27,40.7245914,-73.9957162,40.7306512,-73.9905405,u_qwFfhsbMYU]UWQMGSQUSWUsAcAQOMKs@e@y@k@QIQKqBwAmB{AgBsA[Ys@e@UQMKq@i@k@e@KIKKe@c@GIEEKQOYUe@MMuAcAOKIQ,233
27,40.7306512,-73.9905405,40.7344163,-73.9899024,qerwFzgrbMwB]kC_@{Cg@yCc@YCa@AI?I?Q@S@aAJ,233
27,40.7344163,-73.9899024,40.736518,-73.9889617,c}rwFzcrbMeBLI?K?I?KCGAGEOI_C{Aq@e@_Aq@,233
27,40.736518,-73.9889617,40.7370019,-73.9901289,gjswF~}qbMGTk@jBk@fB,233
28,40.7345566,-73.9908306,40.733201,-73.9911174,_~rwFtirbMtBXhCZNB,233
28,40.733201,-73.9911174,40.7322559,-73.9888829,ourwFnkrbMf@{At@}B|AeF,233
29,40.7221056,-73.9837384,40.7229588,-73.9857604,eppwFj}pbMiDrK,233
29,40.7229588,-73.9857604,40.7260178,-73.9835322,oupwF~iqbMcC_B{ByAsBqA}ByAqBwA,233
29,40.7260178,-73.9835322,40.7261517,-73.9838475,shqwF`|pbMY~@,233
30,40.7045563,-74.0136255,40.7046208,-74.0142352,obmwFdxvbMA`@?\?F?HCNEV,233
30,40.7046208,-74.0142352,40.7023898,-74.0129963,{bmwF~{vbMTBN?F?J@VDzBTj@FH@D?JAF?DATELELGHEJGLKPSBAj@u@BI@I@O?EE{B,233
30,40.7023898,-74.0129963,40.7011433,-74.0123807,}tlwFftvbMZEBCDCDALAz@ODABABCBCBCDEPEHCFCBC@A@E@C@E?E?E@A@CBABEL?L?NE,233
30,40.7011433,-74.0123807,40.7035797,-74.0067285,cmlwFjpvbMWmBgBaLMi@EWK_@GSGOgAmB}AuCGGIGQIIKEI}A_D,233
31,40.7610053,-73.9672102,40.7599627,-73.9648245,icxwF`vmbML_@bE}L,233
31,40.7599627,-73.9648245,40.7579981,-73.9662415,w|wwFbgmbMv@f@hAt@fCbB|BxA,233
31,40.7579981,-73.9662415,40.76303,-73.9781429,opwwF~ombMwCfJe@vAgC`I}AvEc@tAMd@_CnHgC~HqF~P]dA,233
31,40.76303,-73.9781429,40.7636463,-73.9776972,}oxwFjzobM{BwA,233
31,40.7636463,-73.9776972,40.7634391,-73.9772008,ysxwFrwobMh@cB,233
32,40.7220592,-73.989131,40.720506,-73.9898662,{opwF`_rbMpA\bFtB,233
32,40.720506,-73.9898662,40.721579,-73.9934761,efpwFtcrbMUhAWnAq@hDm@|C[zAk@rC,233
32,40.721579,-73.9934761,40.722314,-73.9932169,{lpwFfzrbMqCs@,233
32,40.722314,-73.9932169,40.725747,-74.000919,mqpwFrxrbMGVaAfDaAtC_A`D_ApCg@bBc@pAg@pAiAfDiAtCiAvCqAzC,233
32,40.725747,-74.000919,40.7249356,-74.0016004,}fqwFvhtbM`DfC,233
33,40.7204213,-74.010088,40.7194488,-74.010258,sepwF`bvbMVBj@H|BR,233
33,40.7194488,-74.010258,40.7193014,-74.0087396,q_pwFbcvbM\oH,233
33,40.7193014,-74.0087396,40.7294804,-74.0070082,s~owFryubMYEk@I}@M}BSGCgCUeCW[CaBQeCWc@E[E]?cDYwBWQCcBQKAwCWoCW{BQUASAyBUsCU,233
33,40.7294804,-74.0070082,40.7293785,-74.0052111,g~qwFxnubMVaG@e@AS@OE[,233
33,40.7293785,-74.0052111,40.7304164,-74.0021664,s}qwFpcubMQSEICICC?C}@aE{AkHUaA,233
34,40.7290999,-73.9939954,40.7293736,-73.9945618,{{qwFn}rbMu@nB,233
34,40.7293736,-73.9945618,40.7287906,-73.995083,q}qwF~`sbMrBfB,233
34,40.7287906,-73.995083,40.7283929,-73.9942649,}yqwFfdsbMnAcD,233
34,40.7283929,-73.9942649,40.7251682,-73.987066,mwqwFb_sbMr@cB|@uB`AoCnAeDHYf@wAb@sAZeAfAgDxDuLJc@,233
34,40.7251682,-73.987066,40.7287487,-73.9844522,icqwFdrqbMu@g@aAo@wByAq@c@cAq@yBwAaAo@u@g@sBsA,233
34,40.7287487,-73.9844522,40.7268346,-73.9799007,uyqwFxaqbMzD{LbAaD~BoH,233
34,40.7268346,-73.9799007,40.7295312,-73.9779331,umqwFjepbM{BuA{B{AgC_BcCcBWS,233
34,40.7295312,-73.9779331,40.7294298,-73.9776928,q~qwF`yobMRo@,233
35,40.7287806,-74.0074811,40.728896,-74.0086283,{yqwFvqubMWdF,233
35,40.728896,-74.0086283,40.7335607,-74.0073703,szqwF|xubMQCyBa@qCg@qCi@oCe@yE{@iCa@,233
35,40.7335607,-74.0073703,40.7337243,-74.0063216,wwrwF`qubM_@qE,233
35,40.7337243,-74.0063216,40.7368739,-74.0055605,wxrwFnjubM_CQOEMC{BQ}BSOAOA_AKe@GKAMEICKGGGGEMOIK,233
35,40.7368739,-74.0055605,40.7446311,-73.9989763,mlswFveubMUWqB}Bi@m@iAuAOOg@o@QSs@w@{@eA}@{@iAu@qAy@y@k@}B{A_Am@u@g@uBuAy@i@{@i@sBwA}@i@w@i@{BwA,233
35,40.7446311,-73.9989763,40.744717,-73.9991791,}|twFr|sbMQf@,233
36,40.7185111,-73.9832941,40.7212198,-73.9922786,uyowFpzpbMERq@fDs@fDs@fDq@fDo@|Cq@bDk@vC[~AIXIZUhAWnAq@hDm@|C,233
36,40.7212198,-73.9922786,40.7200098,-73.992885,sjpwFvrrbM`C`AnBt@,233
36,40.7200098,-73.992885,40.7203505,-73.9941041,acpwFnvrbMG`@Op@_@fBE\EX,233
36,40.7203505,-73.9941041,40.7214187,-73.9974193,eepwFb~rbMBPs@|Cu@|Cw@dDw@bD,233
36,40.7214187,-73.9974193,40.7218297,-73.9972693,{kpwFzrsbMqA],233
37,40.7160572,-73.9997212,40.7159175,-73.9993322,kjowFfatbMZmA,233
37,40.7159175,-73.9993322,40.7233311,-73.9957404,oiowFx~sbMeFoCqEaCaAg@aAc@mAg@YKkF_BcCo@}Cy@wGqB,233
37,40.7233311,-73.9957404,40.7236517,-73.9964738,ywpwFjhsbM_ApC,233
37,40.7236517,-73.9964738,40.7303213,-73.9908417,yypwF|lsbMgCmBGEKGy@o@]UWQMGSQUSWUsAcAQOMKs@e@y@k@QIQKqBwAmB{AgBsA[Ys@e@UQMKq@i@k@e@KIKKe@c@GIEEKQOYUe@MMm@e@,233
38,40.7160377,-73.9918385,40.7229626,-73.9885761,gjowF~orbMQIgCgAWIkAc@wDcBaBo@e@Q]O[KgDwAiAe@eFwBsCs@_@Iu@SQ?[A,233
38,40.7229626,-73.9885761,40.732017,-73.982069,oupwFr{qbMSCICEAECECKIKEcAq@o@c@}@k@cAq@{BwAu@g@aAo@wByAq@c@cAq@yBwAaAo@u@g@sBsA_Am@w@i@aC_BeAq@y@i@[SoBoAWSk@]cAq@,233
38,40.732017,-73.982069,40.7319393,-73.9818844,cnrwF|rpbMNe@,233
38,40.7319393,-73.9818844,40.7322257,-73.9816725,smrwFvqpbMy@i@,233
39,40.708338,-74.0171415,40.7084197,-74.0173228,czmwFbnwbMOb@,233
39,40.7084197,-74.0173228,40.7115432,-74.0157396,szmwFfowbM}ByAs@c@QKIE_A_@}@WgCu@aAYyAc@,233
39,40.7115432,-74.0157396,40.7112638,-74.0150394,cnnwFjewbMv@kC,233
39,40.7112638,-74.0150394,40.7189478,-74.0127723,klnwF~`wbMKEc@WYOWEg@I{@O}@K[CQCOCKCOCKEOGk@KaBm@UGc@GCAC@MFC@C?A?qB]AAC?CCGMCCCA]GYISEsEu@[CsCg@WGIAoCc@aAOQIOEm@I,233
39,40.7189478,-74.0127723,40.7190314,-74.0122121,m|owFxrvbMB_@Ds@@M?A?CCAWE,233
39,40.7190314,-74.0122121,40.7186571,-74.008819,}|owFhovbMN}B\uFRmEFcB,233
39,40.7186571,-74.008819,40.7193014,-74.0087396,szowFbzubMkAKs@C,233
39,40.7193014,-74.0087396,40.719096,-74.0066707,s~owFryubMb@mJBo@,233
40,40.7304164,-74.0021664,40.7305205,-74.0017366,cdrwFpptbMI_@CQCOAS,233
40,40.7305205,-74.0017366,40.731697,-74.0009667,wdrwFzmtbMkB_A_CyA,233
40,40.731697,-74.0009667,40.7310318,-73.999631,clrwF`itbMdCkG,233
40,40.7310318,-73.999631,40.7295412,-73.9965971,}grwFt`tbMjAuChA{CdAoClA{C,233
40,40.7295412,-73.9965971,40.7305104,-73.9957533,s~qwFvmsbM]WyAoAiAaA,233
41,40.7340127,-74.0029301,40.7381366,-74.0039009,qzrwFhutbMm@JaCf@_Cb@aCd@aCb@mC^wB?,233
41,40.7381366,-74.0039009,40.7382097,-74.0040699,ktswFj{tbMM`@,233
41,40.7382097,-74.0040699,40.7434215,-73.9998422,ytswFl|tbMg@o@QSs@w@{@eA}@{@iAu@qAy@y@k@}B{A_Am@u@g@uBuAy@i@{@i@sBwA,233
41,40.7434215,-73.9998422,40.7391558,-73.9897616,kutwF~atbMlFwPpFuPlGaSL[vAsE,233
41,40.7391558,-73.9897616,40.7388093,-73.9898501,wzswF~brbMdAP,233
41,40.7388093,-73.9898501,40.737098,-73.9903523,qxswFpcrbM`ATj@J^Fx@PRB|ARF@DBLH,233
41,40.737098,-73.9903523,40.7370019,-73.9901289,{mswFtfrbMRk@,233
42,40.7349115,-73.9919724,40.7345258,-73.9922895,e`swFxprbMjA~@,233
42,40.7345258,-73.9922895,40.7366609,-73.9973661,y}rwFxrrbMyCtJoG`S,233
42,40.7366609,-73.9973661,40.745418,-73.9909623,ckswFprsbMkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{A,233
42,40.745418,-73.9909623,40.7466485,-73.9939139,{auwFnjrbMoF~PEL,233
43,40.697564,-73.993464,40.6983571,-73.9963142,wvkwFbzrbMaAbFm@jDo@hD,233
43,40.6983571,-73.9963142,40.7003033,-73.9953952,w{kwF|ksbMaC}@aC}@YKeBm@,233
44,40.7403242,-73.9894316,40.7399068,-73.9896948,_btwF|`rbMTDTPRFHDB@@@?@@@?@?@?@,233
44,40.7399068,-73.9896948,40.744009,-73.999422,m_twFpbrbMcAfDoG`SwC`JwAtEoFvP,233
44,40.744009,-73.999422,40.754707,-73.991633,aytwFj_tbM{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA,233
44,40.754707,-73.991633,40.7546164,-73.9914178,}{vwFtnrbMPi@,233
45,40.7406247,-74.0056133,40.7409463,-74.0053878,{ctwF`fubMaAk@,233
45,40.7409463,-74.0053878,40.74085,-74.0051793,}etwFtdubMRi@,233
45,40.74085,-74.0051793,40.7368739,-74.0055605,ietwFjcubMbDXzBVbCTxBRdBNN@|@DH@F?B?DAFADCDEBCTW,233
45,40.7368739,-74.0055605,40.7256215,-73.9937648,mlswFveubMHMDEDEFEDEDCHEv@OhASbCa@`Ce@`Cc@PELENELGXKNKPM`Bu@vBgANGbBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHUfAsCjAyCfAoCjA_DjAwChAwClAcDz@sBTm@HGTi@JYHSHOb@mC,233
45,40.7256215,-73.9937648,40.7231909,-73.9948451,cfqwF~{rbMpDnA\LtGzB,233
46,40.7129621,-74.0101641,40.7127415,-74.0096628,_wnwFnbvbMj@cB,233
46,40.7127415,-74.0096628,40.7143637,-74.0083759,sunwFj_vbMgBoAmByAmBuA,233
46,40.7143637,-74.0083759,40.712436,-74.0045625,w_owFjwubMBSBMhCgHRWf@}AJ[@EBCFEBCDIL_@BK@OBMBKh@wADEDAFAD?FAHEFEHK@G@C?E@G?E@E@A?G,233
